,Entity,Code,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
4754,Puerto Rico,PRI,2004,0.30742404312881,0.99706456362341,0.3197607627266,4.66444158782927,1.35041285367772,3.04721619414921,1.66623568244136
4755,Puerto Rico,PRI,2005,0.30778678315308,0.99727239617588,0.32168887298385,4.66593834654907,1.3424509348218,3.04028228920677,1.6403461248579
4756,Puerto Rico,PRI,2006,0.30792262698348,0.99754124282488,0.32225359484906,4.65934249670123,1.32379185496566,3.02368463044695,1.62710297602454
4757,Puerto Rico,PRI,2007,0.30797003069561,0.99783057940899,0.32230601271168,4.64193931817158,1.2916250365867,2.99228015785978,1.61791126196364
4758,Puerto Rico,PRI,2008,0.30796763814808,0.99812392464771,0.32265766387668,4.62163928163721,1.25241890898248,2.95938419911805,1.61144922987296
4759,Puerto Rico,PRI,2009,0.30794807568785,0.99837898737155,0.32329166115561,4.60637570464314,1.21243261818988,2.93338563256257,1.6062707240612502
4760,Puerto Rico,PRI,2010,0.30795023220003,0.99858171212829,0.32297216795421,4.60410940222681,1.17978314695021,2.92154421813639,1.6010619414037
4761,Puerto Rico,PRI,2011,0.30790398147883,0.99871710992765,0.32309396024258,4.61531612109394,1.15152519928705,2.92631544246088,1.5920959768801202
4762,Puerto Rico,PRI,2012,0.30776555433431,0.9988277873731,0.32371344889281,4.63257876939132,1.12322777117552,2.93810859309614,1.57814681618823
4763,Puerto Rico,PRI,2013,0.30761554502363,0.99893574650427,0.32480842255818,4.65143794752413,1.09544866161276,2.95383462917085,1.5618938321226
4764,Puerto Rico,PRI,2014,0.30751661496462,0.99901471992388,0.3259293731858499,4.66727899634746,1.07020888509334,2.96982565019866,1.54587141207979
4765,Puerto Rico,PRI,2015,0.30753492901595,0.99905784268848,0.32581520348998,4.675594522309081,1.04817987119572,2.97715480192401,1.53259745523867
4766,Puerto Rico,PRI,2016,0.3083572969138899,0.99922318814491,0.32785047523299,4.67240787544888,1.02254784052409,2.9815788561798,1.49576837992455
4767,Puerto Rico,PRI,2017,0.30921134558528,0.99970222295146,0.32980938054354,4.67107342898133,1.0058323950477102,2.9878631536023303,1.45993379857115
4768,Puerto Rico,PRI,2018,0.30932284763151,1.00003226465842,0.32941553743412,4.67906116091832,1.00489036026477,3.00836533732734,1.4459312164069
