,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
19361,Greece,GRC,1990,4.12644739185741,6.5114671581324295,10225990.0,
19362,Greece,GRC,1991,4.10753279538252,6.46218746133856,10315109.0,
19363,Greece,GRC,1992,4.09967750940202,6.431085207280749,10420226.0,
19364,Greece,GRC,1993,4.09523323413026,6.41758974225428,10533811.0,
19365,Greece,GRC,1994,4.10174956733462,6.41497265776529,10644939.0,
19366,Greece,GRC,1995,4.10775771597978,6.41838671715205,10745502.0,
19367,Greece,GRC,1996,4.21052974930433,6.56146297147868,10832139.0,
19368,Greece,GRC,1997,4.439092314653561,6.89753765185085,10906248.0,
19369,Greece,GRC,1998,4.71254122022159,7.29077260375494,10970121.0,
19370,Greece,GRC,1999,4.93910160136336,7.623364884407071,11027899.0,
19371,Greece,GRC,2000,5.03655525384836,7.76215036442716,11082103.0,
19372,Greece,GRC,2001,5.01785130041554,7.712332556684159,11134447.0,
19373,Greece,GRC,2002,4.96722238860165,7.575374025080279,11182308.0,
19374,Greece,GRC,2003,4.910382426934199,7.41339009451177,11218879.0,
19375,Greece,GRC,2004,4.85912017676642,7.27295372118887,11234993.0,
19376,Greece,GRC,2005,4.8408367403677,7.215253367801271,11224800.0,
19377,Greece,GRC,2006,4.84625102352725,7.21488606514229,11185231.0,
19378,Greece,GRC,2007,4.85451786085843,7.2229557491399,11120371.0,
19379,Greece,GRC,2008,4.862579162124709,7.23067708941018,11040312.0,
19380,Greece,GRC,2009,4.86826521173586,7.237241061735109,10959268.0,
19381,Greece,GRC,2010,4.86625837573147,7.23182430534943,10887640.0,
19382,Greece,GRC,2011,4.79887807463761,7.11614419622735,10829074.0,
19383,Greece,GRC,2012,4.65636282924448,6.85218614754624,10781119.0,
19384,Greece,GRC,2013,4.48296283087228,6.53760829088733,10740501.0,
19385,Greece,GRC,2014,4.33103418444805,6.2727389637784405,10701460.0,
19386,Greece,GRC,2015,4.2592464366911695,6.15833286872264,10659737.0,Europe
19387,Greece,GRC,2016,4.269549475221599,6.19609590814038,10615183.0,
19388,Greece,GRC,2017,4.30353801563463,6.27938989903603,10569449.0,
19389,Greece,GRC,2018,4.33601924880502,6.397650092560079,10522244.0,
19390,Greece,GRC,2019,4.3665965477520805,6.5584870741750905,10473452.0,
19391,Greece,GRC,-10000,,,494.0,
19392,Greece,GRC,-9000,,,594.0,
19393,Greece,GRC,-8000,,,748.0,
19394,Greece,GRC,-7000,,,1000.0,
19395,Greece,GRC,-6000,,,13000.0,
19396,Greece,GRC,-5000,,,25000.0,
19397,Greece,GRC,-4000,,,50000.0,
19398,Greece,GRC,-3000,,,100000.0,
19399,Greece,GRC,-2000,,,300000.0,
19400,Greece,GRC,-1000,,,999999.0,
19401,Greece,GRC,0,,,1999999.0,
19402,Greece,GRC,100,,,1999999.0,
19403,Greece,GRC,200,,,1999999.0,
19404,Greece,GRC,300,,,1750000.0,
19405,Greece,GRC,400,,,1499999.0,
19406,Greece,GRC,500,,,1150000.0,
19407,Greece,GRC,600,,,800000.0,
19408,Greece,GRC,700,,,849999.0,
19409,Greece,GRC,800,,,899999.0,
19410,Greece,GRC,900,,,949999.0,
19411,Greece,GRC,1000,,,999999.0,
19412,Greece,GRC,1100,,,1080000.0,
19413,Greece,GRC,1200,,,1170001.0,
19414,Greece,GRC,1300,,,1250000.0,
19415,Greece,GRC,1400,,,899999.0,
19416,Greece,GRC,1500,,,999999.0,
19417,Greece,GRC,1600,,,1499999.0,
19418,Greece,GRC,1700,,,1499999.0,
19419,Greece,GRC,1710,,,1567668.0,
19420,Greece,GRC,1720,,,1635335.0,
19421,Greece,GRC,1730,,,1703000.0,
19422,Greece,GRC,1740,,,1770665.0,
19423,Greece,GRC,1750,,,1838333.0,
19424,Greece,GRC,1760,,,1906003.0,
19425,Greece,GRC,1770,,,1973667.0,
19426,Greece,GRC,1780,,,2041335.0,
19427,Greece,GRC,1790,,,2109000.0,
19428,Greece,GRC,1800,,,2250000.0,
19429,Greece,GRC,1801,,,2253060.0,
19430,Greece,GRC,1802,,,2256124.0,
19431,Greece,GRC,1803,,,2259193.0,
19432,Greece,GRC,1804,,,2262266.0,
19433,Greece,GRC,1805,,,2265342.0,
19434,Greece,GRC,1806,,,2268423.0,
19435,Greece,GRC,1807,,,2271509.0,
19436,Greece,GRC,1808,,,2274598.0,
19437,Greece,GRC,1809,,,2277692.0,
19438,Greece,GRC,1810,,,2280794.0,
19439,Greece,GRC,1811,,,2283896.0,
19440,Greece,GRC,1812,,,2287002.0,
19441,Greece,GRC,1813,,,2290112.0,
19442,Greece,GRC,1814,,,2293227.0,
19443,Greece,GRC,1815,,,2296346.0,
19444,Greece,GRC,1816,,,2299469.0,
19445,Greece,GRC,1817,,,2302596.0,
19446,Greece,GRC,1818,,,2305728.0,
19447,Greece,GRC,1819,,,2312494.0,
19448,Greece,GRC,1820,,,2322933.0,
19449,Greece,GRC,1821,,,2337084.0,
19450,Greece,GRC,1822,,,2354985.0,
19451,Greece,GRC,1823,,,2376676.0,
19452,Greece,GRC,1824,,,2398567.0,
19453,Greece,GRC,1825,,,2420660.0,
19454,Greece,GRC,1826,,,2442956.0,
19455,Greece,GRC,1827,,,2465457.0,
19456,Greece,GRC,1828,,,2488166.0,
19457,Greece,GRC,1829,,,2511078.0,
19458,Greece,GRC,1830,,,2534195.0,
19459,Greece,GRC,1831,,,2557520.0,
19460,Greece,GRC,1832,,,2581053.0,
19461,Greece,GRC,1833,,,2604797.0,
19462,Greece,GRC,1834,,,2628759.0,
19463,Greece,GRC,1835,,,2652941.0,
19464,Greece,GRC,1836,,,2677347.0,
19465,Greece,GRC,1837,,,2701976.0,
19466,Greece,GRC,1838,,,2726832.0,
19467,Greece,GRC,1839,,,2751930.0,
19468,Greece,GRC,1840,,,2777272.0,
19469,Greece,GRC,1841,,,2802859.0,
19470,Greece,GRC,1842,,,2828696.0,
19471,Greece,GRC,1843,,,2854783.0,
19472,Greece,GRC,1844,,,2881111.0,
19473,Greece,GRC,1845,,,2907682.0,
19474,Greece,GRC,1846,,,2934497.0,
19475,Greece,GRC,1847,,,2961561.0,
19476,Greece,GRC,1848,,,2988873.0,
19477,Greece,GRC,1849,,,3016425.0,
19478,Greece,GRC,1850,,,3044219.0,
19479,Greece,GRC,1851,,,3072718.0,
19480,Greece,GRC,1852,,,3101471.0,
19481,Greece,GRC,1853,,,3130480.0,
19482,Greece,GRC,1854,,,3159761.0,
19483,Greece,GRC,1855,,,3189315.0,
19484,Greece,GRC,1856,,,3219146.0,
19485,Greece,GRC,1857,,,3249256.0,
19486,Greece,GRC,1858,,,3279648.0,
19487,Greece,GRC,1859,,,3310341.0,
19488,Greece,GRC,1860,,,3341341.0,
19489,Greece,GRC,1861,,,3372649.0,
19490,Greece,GRC,1862,,,3404268.0,
19491,Greece,GRC,1863,,,3436202.0,
19492,Greece,GRC,1864,,,3468435.0,
19493,Greece,GRC,1865,,,3500971.0,
19494,Greece,GRC,1866,,,3533812.0,
19495,Greece,GRC,1867,,,3566960.0,
19496,Greece,GRC,1868,,,3600420.0,
19497,Greece,GRC,1869,,,3634931.0,
19498,Greece,GRC,1870,,,3670510.0,
19499,Greece,GRC,1871,,,3707177.0,
19500,Greece,GRC,1872,,,3744948.0,
19501,Greece,GRC,1873,,,3783842.0,
19502,Greece,GRC,1874,,,3823140.0,
19503,Greece,GRC,1875,,,3862846.0,
19504,Greece,GRC,1876,,,3902964.0,
19505,Greece,GRC,1877,,,3943499.0,
19506,Greece,GRC,1878,,,3984455.0,
19507,Greece,GRC,1879,,,4025818.0,
19508,Greece,GRC,1880,,,4067591.0,
19509,Greece,GRC,1881,,,4109778.0,
19510,Greece,GRC,1882,,,4152385.0,
19511,Greece,GRC,1883,,,4195414.0,
19512,Greece,GRC,1884,,,4238890.0,
19513,Greece,GRC,1885,,,4282815.0,
19514,Greece,GRC,1886,,,4327196.0,
19515,Greece,GRC,1887,,,4372037.0,
19516,Greece,GRC,1888,,,4417342.0,
19517,Greece,GRC,1889,,,4463129.0,
19518,Greece,GRC,1890,,,4509403.0,
19519,Greece,GRC,1891,,,4556170.0,
19520,Greece,GRC,1892,,,4603435.0,
19521,Greece,GRC,1893,,,4651202.0,
19522,Greece,GRC,1894,,,4699466.0,
19523,Greece,GRC,1895,,,4748229.0,
19524,Greece,GRC,1896,,,4797499.0,
19525,Greece,GRC,1897,,,4847280.0,
19526,Greece,GRC,1898,,,4897577.0,
19527,Greece,GRC,1899,,,4945162.0,
19528,Greece,GRC,1900,,,4989983.0,
19529,Greece,GRC,1901,,,5031988.0,
19530,Greece,GRC,1902,,,5071122.0,
19531,Greece,GRC,1903,,,5107334.0,
19532,Greece,GRC,1904,,,5143803.0,
19533,Greece,GRC,1905,,,5180533.0,
19534,Greece,GRC,1906,,,5217526.0,
19535,Greece,GRC,1907,,,5254782.0,
19536,Greece,GRC,1908,,,5292304.0,
19537,Greece,GRC,1909,,,5330021.0,
19538,Greece,GRC,1910,,,5367935.0,
19539,Greece,GRC,1911,,,5406045.0,
19540,Greece,GRC,1912,,,5444353.0,
19541,Greece,GRC,1913,,,5482860.0,
19542,Greece,GRC,1914,,,5521640.0,
19543,Greece,GRC,1915,,,5560693.0,
19544,Greece,GRC,1916,,,5600023.0,
19545,Greece,GRC,1917,,,5639630.0,
19546,Greece,GRC,1918,,,5678674.0,
19547,Greece,GRC,1919,,,5722537.0,
19548,Greece,GRC,1920,,,5771301.0,
19549,Greece,GRC,1921,,,5825051.0,
19550,Greece,GRC,1922,,,5883871.0,
19551,Greece,GRC,1923,,,5947848.0,
19552,Greece,GRC,1924,,,6012521.0,
19553,Greece,GRC,1925,,,6077897.0,
19554,Greece,GRC,1926,,,6143984.0,
19555,Greece,GRC,1927,,,6210789.0,
19556,Greece,GRC,1928,,,6278321.0,
19557,Greece,GRC,1929,,,6350272.0,
19558,Greece,GRC,1930,,,6426741.0,
19559,Greece,GRC,1931,,,6507828.0,
19560,Greece,GRC,1932,,,6593636.0,
19561,Greece,GRC,1933,,,6684268.0,
19562,Greece,GRC,1934,,,6776147.0,
19563,Greece,GRC,1935,,,6869288.0,
19564,Greece,GRC,1936,,,6963710.0,
19565,Greece,GRC,1937,,,7059429.0,
19566,Greece,GRC,1938,,,7156464.0,
19567,Greece,GRC,1939,,,7240297.0,
19568,Greece,GRC,1940,,,7310690.0,
19569,Greece,GRC,1941,,,7367402.0,
19570,Greece,GRC,1942,,,7410187.0,
19571,Greece,GRC,1943,,,7438799.0,
19572,Greece,GRC,1944,,,7467522.0,
19573,Greece,GRC,1945,,,7496355.0,
19574,Greece,GRC,1946,,,7525300.0,
19575,Greece,GRC,1947,,,7554357.0,
19576,Greece,GRC,1948,,,7583525.0,
19577,Greece,GRC,1949,,,7621631.0,
19578,Greece,GRC,1950,,,7668792.0,
19579,Greece,GRC,1951,,,7742937.0,
19580,Greece,GRC,1952,,,7814168.0,
19581,Greece,GRC,1953,,,7882596.0,
19582,Greece,GRC,1954,,,7948283.0,
19583,Greece,GRC,1955,,,8011132.0,
19584,Greece,GRC,1956,,,8070958.0,
19585,Greece,GRC,1957,,,8127479.0,
19586,Greece,GRC,1958,,,8180310.0,
19587,Greece,GRC,1959,,,8229112.0,
19588,Greece,GRC,1960,,,8273628.0,
19589,Greece,GRC,1961,,,8314009.0,
19590,Greece,GRC,1962,,,8350876.0,
19591,Greece,GRC,1963,,,8385442.0,
19592,Greece,GRC,1964,,,8419301.0,
19593,Greece,GRC,1965,,,8453819.0,
19594,Greece,GRC,1966,,,8489868.0,
19595,Greece,GRC,1967,,,8528026.0,
19596,Greece,GRC,1968,,,8569144.0,
19597,Greece,GRC,1969,,,8614035.0,
19598,Greece,GRC,1970,,,8663568.0,
19599,Greece,GRC,1971,,,8716870.0,
19600,Greece,GRC,1972,,,8774512.0,
19601,Greece,GRC,1973,,,8840311.0,
19602,Greece,GRC,1974,,,8919247.0,
19603,Greece,GRC,1975,,,9014091.0,
19604,Greece,GRC,1976,,,9127057.0,
19605,Greece,GRC,1977,,,9254979.0,
19606,Greece,GRC,1978,,,9388720.0,
19607,Greece,GRC,1979,,,9515743.0,
19608,Greece,GRC,1980,,,9627004.0,
19609,Greece,GRC,1981,,,9719839.0,
19610,Greece,GRC,1982,,,9796830.0,
19611,Greece,GRC,1983,,,9860734.0,
19612,Greece,GRC,1984,,,9916481.0,
19613,Greece,GRC,1985,,,9968233.0,
19614,Greece,GRC,1986,,,10015122.0,
19615,Greece,GRC,1987,,,10057292.0,
19616,Greece,GRC,1988,,,10101349.0,
19617,Greece,GRC,1989,,,10155721.0,
19618,Greece,GRC,2020,,,10423056.0,
19619,Greece,GRC,2021,,,10370747.0,
19620,Greenland,GRL,1990,5.28869988153075,8.79584591513258,55604.0,
19621,Greenland,GRL,1991,5.32558551802923,8.85466233691284,55783.0,
19622,Greenland,GRL,1992,5.35353522968768,8.90150718591855,55857.0,
19623,Greenland,GRL,1993,5.37450042679268,8.944640970602789,55847.0,
19624,Greenland,GRL,1994,5.38659588249525,8.97034822044866,55817.0,
19625,Greenland,GRL,1995,5.39130983184421,8.97715141376376,55810.0,
19626,Greenland,GRL,1996,5.37958373474912,8.96884096176606,55830.0,
19627,Greenland,GRL,1997,5.35294636660357,8.95557287549789,55873.0,
19628,Greenland,GRL,1998,5.32256391305478,8.93214314591928,55951.0,
19629,Greenland,GRL,1999,5.29164660354327,8.906263290191351,56052.0,
19630,Greenland,GRL,2000,5.269558020983061,8.88245079723858,56177.0,
19631,Greenland,GRL,2001,5.26100529571086,8.84934637615288,56336.0,
19632,Greenland,GRL,2002,5.2503805107049,8.80779429851281,56518.0,
19633,Greenland,GRL,2003,5.24234783470457,8.75635678650009,56707.0,
19634,Greenland,GRL,2004,5.23335123182145,8.70551595098416,56868.0,
19635,Greenland,GRL,2005,5.22844608571467,8.65607239729823,56949.0,
19636,Greenland,GRL,2006,5.222891762385911,8.60365711662227,56968.0,
19637,Greenland,GRL,2007,5.21820436960712,8.54306551191612,56928.0,
19638,Greenland,GRL,2008,5.213853273802551,8.48422447865038,56836.0,
19639,Greenland,GRL,2009,5.204013248656421,8.42200909293366,56729.0,
19640,Greenland,GRL,2010,5.19772495255335,8.36940167138699,56638.0,
19641,Greenland,GRL,2011,5.177422508302279,8.31632206391707,56555.0,
19642,Greenland,GRL,2012,5.14145603822095,8.25895507958075,56477.0,
19643,Greenland,GRL,2013,5.1006268281294505,8.20864253261212,56412.0,
19644,Greenland,GRL,2014,5.070366634698311,8.16474828505306,56383.0,
19645,Greenland,GRL,2015,5.0556893508724405,8.14366186274704,56378.0,North America
19646,Greenland,GRL,2016,5.08803902163746,8.14783776616488,56408.0,
19647,Greenland,GRL,2017,5.1165162205063,8.149227108695339,56473.0,
19648,Greenland,GRL,2018,5.07671419127824,8.0437995884607,56565.0,
19649,Greenland,GRL,2019,4.9799767178467,7.824328540935629,56660.0,
19650,Greenland,GRL,1000,,,1050.0,
19651,Greenland,GRL,1100,,,1072.0,
19652,Greenland,GRL,1200,,,1093.0,
19653,Greenland,GRL,1300,,,1116.0,
19654,Greenland,GRL,1400,,,1139.0,
19655,Greenland,GRL,1500,,,1162.0,
19656,Greenland,GRL,1600,,,1186.0,
19657,Greenland,GRL,1700,,,1210.0,
19658,Greenland,GRL,1710,,,1361.0,
19659,Greenland,GRL,1720,,,1531.0,
19660,Greenland,GRL,1730,,,1723.0,
19661,Greenland,GRL,1740,,,1938.0,
19662,Greenland,GRL,1750,,,2180.0,
19663,Greenland,GRL,1760,,,2453.0,
19664,Greenland,GRL,1770,,,2760.0,
19665,Greenland,GRL,1780,,,3105.0,
19666,Greenland,GRL,1790,,,3493.0,
19667,Greenland,GRL,1800,,,3930.0,
19668,Greenland,GRL,1810,,,4421.0,
19669,Greenland,GRL,1820,,,4974.0,
19670,Greenland,GRL,1830,,,5595.0,
19671,Greenland,GRL,1840,,,6295.0,
19672,Greenland,GRL,1850,,,7082.0,
19673,Greenland,GRL,1860,,,7967.0,
19674,Greenland,GRL,1870,,,8963.0,
19675,Greenland,GRL,1880,,,10083.0,
19676,Greenland,GRL,1890,,,11344.0,
19677,Greenland,GRL,1900,,,12762.0,
19678,Greenland,GRL,1910,,,14357.0,
19679,Greenland,GRL,1920,,,16152.0,
19680,Greenland,GRL,1930,,,18171.0,
19681,Greenland,GRL,1940,,,20442.0,
19682,Greenland,GRL,1950,,,22993.0,
19683,Greenland,GRL,1951,,,23466.0,
19684,Greenland,GRL,1952,,,23936.0,
19685,Greenland,GRL,1953,,,24465.0,
19686,Greenland,GRL,1954,,,25092.0,
19687,Greenland,GRL,1955,,,25846.0,
19688,Greenland,GRL,1956,,,26727.0,
19689,Greenland,GRL,1957,,,27733.0,
19690,Greenland,GRL,1958,,,28842.0,
19691,Greenland,GRL,1959,,,30019.0,
19692,Greenland,GRL,1960,,,31230.0,
19693,Greenland,GRL,1961,,,32476.0,
19694,Greenland,GRL,1962,,,33731.0,
19695,Greenland,GRL,1963,,,35037.0,
19696,Greenland,GRL,1964,,,36438.0,
19697,Greenland,GRL,1965,,,37965.0,
19698,Greenland,GRL,1966,,,39605.0,
19699,Greenland,GRL,1967,,,41362.0,
19700,Greenland,GRL,1968,,,43098.0,
19701,Greenland,GRL,1969,,,44702.0,
19702,Greenland,GRL,1970,,,46077.0,
19703,Greenland,GRL,1971,,,47195.0,
19704,Greenland,GRL,1972,,,48066.0,
19705,Greenland,GRL,1973,,,48736.0,
19706,Greenland,GRL,1974,,,49232.0,
19707,Greenland,GRL,1975,,,49575.0,
19708,Greenland,GRL,1976,,,49781.0,
19709,Greenland,GRL,1977,,,49846.0,
19710,Greenland,GRL,1978,,,49865.0,
19711,Greenland,GRL,1979,,,49942.0,
19712,Greenland,GRL,1980,,,50179.0,
19713,Greenland,GRL,1981,,,50584.0,
19714,Greenland,GRL,1982,,,51155.0,
19715,Greenland,GRL,1983,,,51834.0,
19716,Greenland,GRL,1984,,,52528.0,
19717,Greenland,GRL,1985,,,53187.0,
19718,Greenland,GRL,1986,,,53789.0,
19719,Greenland,GRL,1987,,,54371.0,
19720,Greenland,GRL,1988,,,54880.0,
19721,Greenland,GRL,1989,,,55288.0,
19722,Greenland,GRL,2020,,,56772.0,
19723,Greenland,GRL,2021,,,56868.0,
19724,Grenada,GRD,1990,2.58084314302692,4.04961162037171,96328.0,
19725,Grenada,GRD,1991,2.58806093733532,4.017442081370319,96462.0,
19726,Grenada,GRD,1992,2.59453500783198,3.99136525765581,97161.0,
19727,Grenada,GRD,1993,2.60358304650893,3.97382589029883,98234.0,
19728,Grenada,GRD,1994,2.61012067225621,3.96294435216492,99345.0,
19729,Grenada,GRD,1995,2.61728052382653,3.96008558566633,100286.0,
19730,Grenada,GRD,1996,2.62508229549795,3.9699296934373103,101003.0,
19731,Grenada,GRD,1997,2.6341852716485,3.98784413508462,101567.0,
19732,Grenada,GRD,1998,2.64623504367193,4.00946347311252,102023.0,
19733,Grenada,GRD,1999,2.6567675831959,4.027512051926211,102429.0,
19734,Grenada,GRD,2000,2.66859845175554,4.03961126313928,102837.0,
19735,Grenada,GRD,2001,2.68136796820353,4.04084229164064,103242.0,
19736,Grenada,GRD,2002,2.7008623920320702,4.0411146453133,103636.0,
19737,Grenada,GRD,2003,2.7189896762917503,4.03957936899291,104003.0,
19738,Grenada,GRD,2004,2.73437396790251,4.03803263683809,104346.0,
19739,Grenada,GRD,2005,2.74048482810554,4.03654103013008,104658.0,
19740,Grenada,GRD,2006,2.73677940929315,4.02190676585069,104938.0,
19741,Grenada,GRD,2007,2.7254799551255497,3.9944402815644895,105183.0,
19742,Grenada,GRD,2008,2.71178229300269,3.964203188740581,105457.0,
19743,Grenada,GRD,2009,2.70115788561162,3.93661223369824,105787.0,
19744,Grenada,GRD,2010,2.69431890685728,3.92746920975467,106227.0,
19745,Grenada,GRD,2011,2.69642065378991,3.93268070910687,106786.0,
19746,Grenada,GRD,2012,2.69832281965505,3.94514034485521,107452.0,
19747,Grenada,GRD,2013,2.70225792792806,3.95900561640682,108172.0,
19748,Grenada,GRD,2014,2.7052349957584,3.97186424922287,108900.0,
19749,Grenada,GRD,2015,2.70872625549236,3.98242875209912,109603.0,North America
19750,Grenada,GRD,2016,2.70951698802249,3.98701853530912,110263.0,
19751,Grenada,GRD,2017,2.70871664802219,3.99407652346164,110874.0,
19752,Grenada,GRD,2018,2.70789971279692,4.02314194053426,111449.0,
19753,Grenada,GRD,2019,2.70580537802945,4.07538265785851,112002.0,
19754,Grenada,GRD,-10000,,,4.0,
19755,Grenada,GRD,-9000,,,9.0,
19756,Grenada,GRD,-8000,,,19.0,
19757,Grenada,GRD,-7000,,,38.0,
19758,Grenada,GRD,-6000,,,76.0,
19759,Grenada,GRD,-5000,,,153.0,
19760,Grenada,GRD,-4000,,,306.0,
19761,Grenada,GRD,-3000,,,613.0,
19762,Grenada,GRD,-2000,,,1226.0,
19763,Grenada,GRD,-1000,,,2453.0,
19764,Grenada,GRD,0,,,4907.0,
19765,Grenada,GRD,100,,,5354.0,
19766,Grenada,GRD,200,,,5840.0,
19767,Grenada,GRD,300,,,6371.0,
19768,Grenada,GRD,400,,,6951.0,
19769,Grenada,GRD,500,,,7582.0,
19770,Grenada,GRD,600,,,8272.0,
19771,Grenada,GRD,700,,,9024.0,
19772,Grenada,GRD,800,,,9844.0,
19773,Grenada,GRD,900,,,10739.0,
19774,Grenada,GRD,1000,,,11716.0,
19775,Grenada,GRD,1100,,,12781.0,
19776,Grenada,GRD,1200,,,13943.0,
19777,Grenada,GRD,1300,,,15210.0,
19778,Grenada,GRD,1400,,,16593.0,
19779,Grenada,GRD,1500,,,18101.0,
19780,Grenada,GRD,1600,,,19747.0,
19781,Grenada,GRD,1700,,,21542.0,
19782,Grenada,GRD,1710,,,23308.0,
19783,Grenada,GRD,1720,,,25219.0,
19784,Grenada,GRD,1730,,,27286.0,
19785,Grenada,GRD,1740,,,29522.0,
19786,Grenada,GRD,1750,,,31942.0,
19787,Grenada,GRD,1760,,,34561.0,
19788,Grenada,GRD,1770,,,37393.0,
19789,Grenada,GRD,1780,,,40459.0,
19790,Grenada,GRD,1790,,,43775.0,
19791,Grenada,GRD,1800,,,29409.0,
19792,Grenada,GRD,1801,,,29409.0,
19793,Grenada,GRD,1802,,,29409.0,
19794,Grenada,GRD,1803,,,29409.0,
19795,Grenada,GRD,1804,,,29409.0,
19796,Grenada,GRD,1805,,,29409.0,
19797,Grenada,GRD,1806,,,29409.0,
19798,Grenada,GRD,1807,,,29409.0,
19799,Grenada,GRD,1808,,,29409.0,
19800,Grenada,GRD,1809,,,29409.0,
19801,Grenada,GRD,1810,,,29409.0,
19802,Grenada,GRD,1811,,,29409.0,
19803,Grenada,GRD,1812,,,29409.0,
19804,Grenada,GRD,1813,,,29409.0,
19805,Grenada,GRD,1814,,,29409.0,
19806,Grenada,GRD,1815,,,29409.0,
19807,Grenada,GRD,1816,,,29409.0,
19808,Grenada,GRD,1817,,,29409.0,
19809,Grenada,GRD,1818,,,29409.0,
19810,Grenada,GRD,1819,,,29432.0,
19811,Grenada,GRD,1820,,,29477.0,
19812,Grenada,GRD,1821,,,29545.0,
19813,Grenada,GRD,1822,,,29636.0,
19814,Grenada,GRD,1823,,,29750.0,
19815,Grenada,GRD,1824,,,29865.0,
19816,Grenada,GRD,1825,,,29980.0,
19817,Grenada,GRD,1826,,,30095.0,
19818,Grenada,GRD,1827,,,30211.0,
19819,Grenada,GRD,1828,,,30327.0,
19820,Grenada,GRD,1829,,,30444.0,
19821,Grenada,GRD,1830,,,30561.0,
19822,Grenada,GRD,1831,,,30678.0,
19823,Grenada,GRD,1832,,,30796.0,
19824,Grenada,GRD,1833,,,30915.0,
19825,Grenada,GRD,1834,,,31034.0,
19826,Grenada,GRD,1835,,,31153.0,
19827,Grenada,GRD,1836,,,31273.0,
19828,Grenada,GRD,1837,,,31393.0,
19829,Grenada,GRD,1838,,,31514.0,
19830,Grenada,GRD,1839,,,31635.0,
19831,Grenada,GRD,1840,,,31757.0,
19832,Grenada,GRD,1841,,,31879.0,
19833,Grenada,GRD,1842,,,32002.0,
19834,Grenada,GRD,1843,,,32125.0,
19835,Grenada,GRD,1844,,,32249.0,
19836,Grenada,GRD,1845,,,32373.0,
19837,Grenada,GRD,1846,,,32497.0,
19838,Grenada,GRD,1847,,,32622.0,
19839,Grenada,GRD,1848,,,32748.0,
19840,Grenada,GRD,1849,,,32828.0,
19841,Grenada,GRD,1850,,,32863.0,
19842,Grenada,GRD,1851,,,32849.0,
19843,Grenada,GRD,1852,,,32789.0,
19844,Grenada,GRD,1853,,,32684.0,
19845,Grenada,GRD,1854,,,32579.0,
19846,Grenada,GRD,1855,,,32474.0,
19847,Grenada,GRD,1856,,,32370.0,
19848,Grenada,GRD,1857,,,32266.0,
19849,Grenada,GRD,1858,,,32162.0,
19850,Grenada,GRD,1859,,,32189.0,
19851,Grenada,GRD,1860,,,32349.0,
19852,Grenada,GRD,1861,,,32643.0,
19853,Grenada,GRD,1862,,,33074.0,
19854,Grenada,GRD,1863,,,33642.0,
19855,Grenada,GRD,1864,,,34221.0,
19856,Grenada,GRD,1865,,,34809.0,
19857,Grenada,GRD,1866,,,35408.0,
19858,Grenada,GRD,1867,,,36016.0,
19859,Grenada,GRD,1868,,,36636.0,
19860,Grenada,GRD,1869,,,37210.0,
19861,Grenada,GRD,1870,,,37739.0,
19862,Grenada,GRD,1871,,,38221.0,
19863,Grenada,GRD,1872,,,38654.0,
19864,Grenada,GRD,1873,,,39038.0,
19865,Grenada,GRD,1874,,,39425.0,
19866,Grenada,GRD,1875,,,39816.0,
19867,Grenada,GRD,1876,,,40211.0,
19868,Grenada,GRD,1877,,,40610.0,
19869,Grenada,GRD,1878,,,41012.0,
19870,Grenada,GRD,1879,,,41532.0,
19871,Grenada,GRD,1880,,,42172.0,
19872,Grenada,GRD,1881,,,42937.0,
19873,Grenada,GRD,1882,,,43829.0,
19874,Grenada,GRD,1883,,,44855.0,
19875,Grenada,GRD,1884,,,45904.0,
19876,Grenada,GRD,1885,,,46978.0,
19877,Grenada,GRD,1886,,,48077.0,
19878,Grenada,GRD,1887,,,49201.0,
19879,Grenada,GRD,1888,,,50352.0,
19880,Grenada,GRD,1889,,,51466.0,
19881,Grenada,GRD,1890,,,52540.0,
19882,Grenada,GRD,1891,,,53573.0,
19883,Grenada,GRD,1892,,,54562.0,
19884,Grenada,GRD,1893,,,55506.0,
19885,Grenada,GRD,1894,,,56465.0,
19886,Grenada,GRD,1895,,,57442.0,
19887,Grenada,GRD,1896,,,58435.0,
19888,Grenada,GRD,1897,,,59446.0,
19889,Grenada,GRD,1898,,,60474.0,
19890,Grenada,GRD,1899,,,61379.0,
19891,Grenada,GRD,1900,,,62157.0,
19892,Grenada,GRD,1901,,,62807.0,
19893,Grenada,GRD,1902,,,63325.0,
19894,Grenada,GRD,1903,,,63707.0,
19895,Grenada,GRD,1904,,,64091.0,
19896,Grenada,GRD,1905,,,64478.0,
19897,Grenada,GRD,1906,,,64867.0,
19898,Grenada,GRD,1907,,,65258.0,
19899,Grenada,GRD,1908,,,65652.0,
19900,Grenada,GRD,1909,,,65946.0,
19901,Grenada,GRD,1910,,,66140.0,
19902,Grenada,GRD,1911,,,66234.0,
19903,Grenada,GRD,1912,,,66227.0,
19904,Grenada,GRD,1913,,,66118.0,
19905,Grenada,GRD,1914,,,66009.0,
19906,Grenada,GRD,1915,,,65901.0,
19907,Grenada,GRD,1916,,,65793.0,
19908,Grenada,GRD,1917,,,65685.0,
19909,Grenada,GRD,1918,,,65586.0,
19910,Grenada,GRD,1919,,,65744.0,
